row_id,column,error_type,error_value,right_value,missing_value,constraint,tuple_pairs
367,MonthlyIncome,missing_value,NA,88.44070676,1
368,MonthlyIncome,missing_value,NA,88.44070676,1
372,MonthlyIncome,missing_value,NA,88.44070676,1
381,MonthlyIncome,missing_value,NA,1877.7427760000005,1
381,NumberOfDependents,missing_value,NA,0,1
382,MonthlyIncome,missing_value,NA,1067.153256,1
382,NumberOfDependents,missing_value,NA,0,1
386,MonthlyIncome,missing_value,NA,1067.153256,1
387,MonthlyIncome,missing_value,NA,88.44070676,1
390,MonthlyIncome,missing_value,NA,3282.640276,1
395,MonthlyIncome,missing_value,NA,4754.701175,1
398,MonthlyIncome,missing_value,NA,88.44070676,1
412,MonthlyIncome,missing_value,NA,1067.153256,1
412,NumberOfDependents,missing_value,NA,0,1
413,MonthlyIncome,missing_value,NA,88.44070676,1
419,MonthlyIncome,missing_value,NA,88.44070676,1
421,DebtRatio,outliers,2221.5,2.479503517,0
426,MonthlyIncome,missing_value,NA,88.44070676,1
436,MonthlyIncome,missing_value,NA,5376.975414000001,1
436,NumberOfDependents,missing_value,NA,0,1
437,MonthlyIncome,missing_value,NA,3282.640276,1
440,MonthlyIncome,missing_value,NA,88.44070676,1
441,MonthlyIncome,missing_value,NA,88.44070676,1
451,MonthlyIncome,missing_value,NA,88.44070676,1
459,MonthlyIncome,missing_value,NA,88.44070676,1
459,NumberOfDependents,missing_value,NA,0,1
476,MonthlyIncome,missing_value,NA,2584.266173,1
486,MonthlyIncome,missing_value,NA,1067.153256,1
488,MonthlyIncome,missing_value,NA,88.44070676,1
488,NumberOfDependents,missing_value,NA,0,1
508,DebtRatio,outliers,8500,6.605191894,0
509,MonthlyIncome,missing_value,NA,5376.975414000001,1
509,NumberOfDependents,missing_value,NA,0,1
514,MonthlyIncome,missing_value,NA,88.44070676,1
518,MonthlyIncome,missing_value,NA,3282.640276,1
526,MonthlyIncome,missing_value,NA,88.44070676,1
526,NumberOfDependents,missing_value,NA,1,1
530,MonthlyIncome,missing_value,NA,4016.944069,1
531,MonthlyIncome,missing_value,NA,88.44070676,1
531,NumberOfDependents,missing_value,NA,0,1
535,MonthlyIncome,missing_value,NA,88.44070676,1
538,MonthlyIncome,missing_value,NA,1067.153256,1
541,MonthlyIncome,missing_value,NA,88.44070676,1
541,NumberOfDependents,missing_value,NA,0,1
545,MonthlyIncome,missing_value,NA,5376.975414000001,1
546,MonthlyIncome,missing_value,NA,3282.640276,1
552,MonthlyIncome,missing_value,NA,88.44070676,1
555,MonthlyIncome,missing_value,NA,88.44070676,1
558,MonthlyIncome,missing_value,NA,4016.944069,1
561,MonthlyIncome,outliers,70000,8032.26988,0
562,MonthlyIncome,missing_value,NA,88.44070676,1
564,MonthlyIncome,missing_value,NA,1877.7427760000005,1
577,MonthlyIncome,missing_value,NA,1067.153256,1
577,NumberOfDependents,missing_value,NA,1,1
583,MonthlyIncome,missing_value,NA,88.44070676,1
588,MonthlyIncome,missing_value,NA,88.44070676,1
588,NumberOfDependents,missing_value,NA,0,1
590,MonthlyIncome,missing_value,NA,1067.153256,1
590,NumberOfDependents,missing_value,NA,1,1
615,MonthlyIncome,missing_value,NA,3282.640276,1
615,NumberOfDependents,missing_value,NA,0,1
616,MonthlyIncome,missing_value,NA,88.44070676,1
616,NumberOfDependents,missing_value,NA,0,1
628,MonthlyIncome,missing_value,NA,88.44070676,1
629,DebtRatio,outliers,2866,6.605191894,0
640,MonthlyIncome,missing_value,NA,88.44070676,1
641,MonthlyIncome,missing_value,NA,88.44070676,1
643,MonthlyIncome,missing_value,NA,5376.975414000001,1
644,MonthlyIncome,missing_value,NA,88.44070676,1
650,MonthlyIncome,missing_value,NA,4016.944069,1
650,NumberOfDependents,missing_value,NA,0,1
658,MonthlyIncome,missing_value,NA,88.44070676,1
660,MonthlyIncome,missing_value,NA,88.44070676,1
663,MonthlyIncome,missing_value,NA,1067.153256,1
668,MonthlyIncome,missing_value,NA,4016.944069,1
677,MonthlyIncome,missing_value,NA,88.44070676,1
681,MonthlyIncome,missing_value,NA,4016.944069,1
696,MonthlyIncome,missing_value,NA,1067.153256,1
697,RevolvingUtilizationOfUnsecuredLines,outliers,2066,0.32376538,0
713,MonthlyIncome,missing_value,NA,88.44070676,1
714,MonthlyIncome,missing_value,NA,88.44070676,1
725,MonthlyIncome,missing_value,NA,4016.944069,1
731,MonthlyIncome,missing_value,NA,1067.153256,1
735,MonthlyIncome,missing_value,NA,88.44070676,1
742,MonthlyIncome,missing_value,NA,1067.153256,1
745,MonthlyIncome,missing_value,NA,88.44070676,1
750,MonthlyIncome,missing_value,NA,4016.944069,1
754,MonthlyIncome,missing_value,NA,88.44070676,1
771,MonthlyIncome,missing_value,NA,88.44070676,1
777,MonthlyIncome,missing_value,NA,4016.944069,1
778,MonthlyIncome,missing_value,NA,88.44070676,1
779,MonthlyIncome,missing_value,NA,88.44070676,1
780,MonthlyIncome,missing_value,NA,88.44070676,1
789,MonthlyIncome,missing_value,NA,88.44070676,1
790,MonthlyIncome,missing_value,NA,88.44070676,1
790,NumberOfDependents,missing_value,NA,0,1
791,DebtRatio,outliers,2336,6.605191894,0
794,MonthlyIncome,missing_value,NA,88.44070676,1
804,MonthlyIncome,missing_value,NA,1067.153256,1
805,MonthlyIncome,missing_value,NA,3282.640276,1
812,MonthlyIncome,missing_value,NA,88.44070676,1
813,MonthlyIncome,missing_value,NA,88.44070676,1
814,MonthlyIncome,missing_value,NA,5376.975414000001,1
814,NumberOfDependents,missing_value,NA,0,1
820,MonthlyIncome,missing_value,NA,4016.944069,1
822,MonthlyIncome,missing_value,NA,5376.975414000001,1
822,NumberOfDependents,missing_value,NA,0,1
823,MonthlyIncome,missing_value,NA,88.44070676,1
825,MonthlyIncome,missing_value,NA,6021.13181,1
825,NumberOfDependents,missing_value,NA,0,1
830,MonthlyIncome,missing_value,NA,88.44070676,1
834,MonthlyIncome,missing_value,NA,88.44070676,1
835,MonthlyIncome,missing_value,NA,88.44070676,1
835,NumberOfDependents,missing_value,NA,0,1
839,MonthlyIncome,missing_value,NA,88.44070676,1
841,DebtRatio,outliers,2231,2.479503517,0
844,DebtRatio,outliers,11311,2.479503517,0
847,MonthlyIncome,missing_value,NA,88.44070676,1
850,MonthlyIncome,missing_value,NA,1067.153256,1
852,MonthlyIncome,missing_value,NA,88.44070676,1
854,MonthlyIncome,missing_value,NA,4016.944069,1
858,MonthlyIncome,missing_value,NA,3282.640276,1
862,MonthlyIncome,missing_value,NA,1067.153256,1
863,MonthlyIncome,missing_value,NA,88.44070676,1
866,MonthlyIncome,missing_value,NA,88.44070676,1
868,MonthlyIncome,missing_value,NA,88.44070676,1
875,MonthlyIncome,missing_value,NA,88.44070676,1
879,MonthlyIncome,missing_value,NA,88.44070676,1
879,NumberOfDependents,missing_value,NA,0,1
883,MonthlyIncome,missing_value,NA,88.44070676,1
884,MonthlyIncome,missing_value,NA,88.44070676,1
898,MonthlyIncome,missing_value,NA,1877.7427760000005,1
901,MonthlyIncome,missing_value,NA,88.44070676,1
902,MonthlyIncome,missing_value,NA,88.44070676,1
906,MonthlyIncome,missing_value,NA,88.44070676,1
910,MonthlyIncome,missing_value,NA,88.44070676,1
914,MonthlyIncome,missing_value,NA,88.44070676,1
917,MonthlyIncome,missing_value,NA,88.44070676,1
917,NumberOfDependents,missing_value,NA,0,1
919,MonthlyIncome,missing_value,NA,88.44070676,1
919,NumberOfDependents,missing_value,NA,0,1
924,MonthlyIncome,missing_value,NA,2584.266173,1
929,MonthlyIncome,missing_value,NA,88.44070676,1
931,MonthlyIncome,missing_value,NA,88.44070676,1
938,MonthlyIncome,missing_value,NA,88.44070676,1
938,NumberOfDependents,missing_value,NA,1,1
951,MonthlyIncome,missing_value,NA,88.44070676,1
952,MonthlyIncome,missing_value,NA,88.44070676,1
954,MonthlyIncome,missing_value,NA,6021.13181,1
954,NumberOfDependents,missing_value,NA,0,1
960,MonthlyIncome,missing_value,NA,1877.7427760000005,1
961,MonthlyIncome,missing_value,NA,88.44070676,1
962,MonthlyIncome,missing_value,NA,1067.153256,1
964,MonthlyIncome,missing_value,NA,88.44070676,1
965,MonthlyIncome,missing_value,NA,88.44070676,1
968,MonthlyIncome,missing_value,NA,88.44070676,1
972,MonthlyIncome,missing_value,NA,88.44070676,1
975,MonthlyIncome,missing_value,NA,88.44070676,1
982,MonthlyIncome,missing_value,NA,2584.266173,1
986,MonthlyIncome,missing_value,NA,88.44070676,1
991,MonthlyIncome,missing_value,NA,1877.7427760000005,1
995,MonthlyIncome,missing_value,NA,88.44070676,1
1007,MonthlyIncome,missing_value,NA,3282.640276,1
1013,MonthlyIncome,missing_value,NA,1067.153256,1
1015,MonthlyIncome,missing_value,NA,88.44070676,1
1018,MonthlyIncome,missing_value,NA,88.44070676,1
1021,MonthlyIncome,missing_value,NA,88.44070676,1
1024,MonthlyIncome,missing_value,NA,88.44070676,1
1026,MonthlyIncome,missing_value,NA,88.44070676,1
1036,MonthlyIncome,missing_value,NA,88.44070676,1
1042,MonthlyIncome,missing_value,NA,5376.975414000001,1
1043,MonthlyIncome,missing_value,NA,2584.266173,1
1046,MonthlyIncome,missing_value,NA,4016.944069,1
1053,MonthlyIncome,missing_value,NA,88.44070676,1
1058,MonthlyIncome,missing_value,NA,88.44070676,1
1060,MonthlyIncome,missing_value,NA,88.44070676,1
1066,MonthlyIncome,missing_value,NA,3282.640276,1
1072,MonthlyIncome,missing_value,NA,88.44070676,1
1075,MonthlyIncome,missing_value,NA,88.44070676,1
1077,MonthlyIncome,missing_value,NA,88.44070676,1
1091,MonthlyIncome,missing_value,NA,88.44070676,1
1091,NumberOfDependents,missing_value,NA,0,1
1096,MonthlyIncome,missing_value,NA,4016.944069,1
1110,MonthlyIncome,missing_value,NA,88.44070676,1
1110,NumberOfDependents,missing_value,NA,0,1
1114,MonthlyIncome,missing_value,NA,88.44070676,1
1116,MonthlyIncome,missing_value,NA,5376.975414000001,1
1120,MonthlyIncome,missing_value,NA,88.44070676,1
1126,MonthlyIncome,missing_value,NA,5376.975414000001,1
1126,NumberOfDependents,missing_value,NA,0,1
1127,MonthlyIncome,missing_value,NA,88.44070676,1
1141,MonthlyIncome,missing_value,NA,3282.640276,1
1146,MonthlyIncome,missing_value,NA,88.44070676,1
1150,MonthlyIncome,missing_value,NA,4016.944069,1
1151,MonthlyIncome,missing_value,NA,1067.153256,1
1156,MonthlyIncome,missing_value,NA,1877.7427760000005,1
1165,MonthlyIncome,missing_value,NA,88.44070676,1
1166,MonthlyIncome,missing_value,NA,88.44070676,1
1167,MonthlyIncome,missing_value,NA,88.44070676,1
1175,MonthlyIncome,missing_value,NA,1067.153256,1
1176,MonthlyIncome,missing_value,NA,88.44070676,1
1177,MonthlyIncome,missing_value,NA,88.44070676,1
1179,MonthlyIncome,missing_value,NA,88.44070676,1
1182,MonthlyIncome,missing_value,NA,88.44070676,1
1191,MonthlyIncome,missing_value,NA,4016.944069,1
1194,MonthlyIncome,missing_value,NA,1067.153256,1
1194,NumberOfDependents,missing_value,NA,0,1
1201,MonthlyIncome,missing_value,NA,88.44070676,1
1206,MonthlyIncome,missing_value,NA,88.44070676,1
1217,MonthlyIncome,missing_value,NA,88.44070676,1
1219,MonthlyIncome,missing_value,NA,3282.640276,1
1221,MonthlyIncome,missing_value,NA,6021.13181,1
1221,NumberOfDependents,missing_value,NA,0,1
1233,MonthlyIncome,missing_value,NA,1067.153256,1
1234,MonthlyIncome,missing_value,NA,88.44070676,1
1238,MonthlyIncome,missing_value,NA,88.44070676,1
1238,NumberOfDependents,missing_value,NA,0,1
1241,MonthlyIncome,missing_value,NA,88.44070676,1
1247,MonthlyIncome,missing_value,NA,88.44070676,1
1250,MonthlyIncome,missing_value,NA,4016.944069,1
1251,MonthlyIncome,missing_value,NA,88.44070676,1
1256,MonthlyIncome,missing_value,NA,88.44070676,1
1256,NumberOfDependents,missing_value,NA,0,1
1258,MonthlyIncome,missing_value,NA,5376.975414000001,1
1258,NumberOfDependents,missing_value,NA,0,1
1261,MonthlyIncome,missing_value,NA,88.44070676,1
1263,MonthlyIncome,missing_value,NA,1067.153256,1
1269,MonthlyIncome,missing_value,NA,88.44070676,1
1269,NumberOfDependents,missing_value,NA,0,1
1271,MonthlyIncome,missing_value,NA,88.44070676,1
1278,MonthlyIncome,missing_value,NA,3282.640276,1
1280,DebtRatio,outliers,1756,0.163665729,0
1281,MonthlyIncome,missing_value,NA,88.44070676,1
1281,NumberOfDependents,missing_value,NA,0,1
1284,MonthlyIncome,missing_value,NA,88.44070676,1
1293,MonthlyIncome,missing_value,NA,88.44070676,1
1298,MonthlyIncome,missing_value,NA,88.44070676,1
1307,MonthlyIncome,missing_value,NA,88.44070676,1
1310,MonthlyIncome,missing_value,NA,88.44070676,1
1312,MonthlyIncome,missing_value,NA,5376.975414000001,1
1315,MonthlyIncome,missing_value,NA,88.44070676,1
1322,MonthlyIncome,missing_value,NA,1877.7427760000005,1
1327,MonthlyIncome,missing_value,NA,4754.701175,1
1329,MonthlyIncome,missing_value,NA,88.44070676,1
1330,MonthlyIncome,missing_value,NA,4754.701175,1
1341,MonthlyIncome,missing_value,NA,88.44070676,1
1343,MonthlyIncome,missing_value,NA,4016.944069,1
1349,MonthlyIncome,missing_value,NA,88.44070676,1
1353,DebtRatio,outliers,3278,2.479503517,0
1362,MonthlyIncome,missing_value,NA,2584.266173,1
1371,MonthlyIncome,missing_value,NA,5376.975414000001,1
1371,NumberOfDependents,missing_value,NA,0,1
1377,MonthlyIncome,missing_value,NA,4754.701175,1
1378,MonthlyIncome,outliers,60200,8981.33617,0
1388,MonthlyIncome,missing_value,NA,3282.640276,1
1390,MonthlyIncome,missing_value,NA,88.44070676,1
1392,MonthlyIncome,missing_value,NA,88.44070676,1
1395,MonthlyIncome,missing_value,NA,88.44070676,1
1397,MonthlyIncome,missing_value,NA,88.44070676,1
1408,MonthlyIncome,missing_value,NA,6021.13181,1
1408,NumberOfDependents,missing_value,NA,0,1
1411,MonthlyIncome,missing_value,NA,88.44070676,1
1418,MonthlyIncome,missing_value,NA,88.44070676,1
1431,MonthlyIncome,missing_value,NA,1877.7427760000005,1
1434,MonthlyIncome,missing_value,NA,88.44070676,1
1435,MonthlyIncome,missing_value,NA,88.44070676,1
1437,MonthlyIncome,missing_value,NA,88.44070676,1
1447,MonthlyIncome,missing_value,NA,88.44070676,1
1449,MonthlyIncome,missing_value,NA,88.44070676,1
1453,MonthlyIncome,missing_value,NA,4754.701175,1
1454,MonthlyIncome,missing_value,NA,88.44070676,1
1458,MonthlyIncome,missing_value,NA,88.44070676,1
1459,MonthlyIncome,missing_value,NA,88.44070676,1
1463,MonthlyIncome,missing_value,NA,88.44070676,1
1465,MonthlyIncome,missing_value,NA,1877.7427760000005,1
1467,MonthlyIncome,missing_value,NA,1067.153256,1
1468,MonthlyIncome,missing_value,NA,88.44070676,1
1474,MonthlyIncome,missing_value,NA,88.44070676,1
1483,MonthlyIncome,missing_value,NA,88.44070676,1
1498,MonthlyIncome,missing_value,NA,88.44070676,1
1498,NumberOfDependents,missing_value,NA,0,1
1503,MonthlyIncome,missing_value,NA,4754.701175,1
1511,MonthlyIncome,missing_value,NA,1877.7427760000005,1
1513,MonthlyIncome,missing_value,NA,88.44070676,1
1519,MonthlyIncome,missing_value,NA,1067.153256,1
1537,MonthlyIncome,outliers,61000,6957.715232,0
1538,MonthlyIncome,missing_value,NA,3282.640276,1
1540,MonthlyIncome,missing_value,NA,1067.153256,1
1543,MonthlyIncome,missing_value,NA,88.44070676,1
1554,MonthlyIncome,missing_value,NA,88.44070676,1
1560,MonthlyIncome,missing_value,NA,88.44070676,1
1561,MonthlyIncome,missing_value,NA,88.44070676,1
1563,MonthlyIncome,missing_value,NA,1877.7427760000005,1
1564,MonthlyIncome,missing_value,NA,3282.640276,1
1565,MonthlyIncome,missing_value,NA,1067.153256,1
1565,NumberOfDependents,missing_value,NA,0,1
1568,MonthlyIncome,missing_value,NA,4754.701175,1
1589,MonthlyIncome,missing_value,NA,88.44070676,1
1597,MonthlyIncome,missing_value,NA,88.44070676,1
1598,MonthlyIncome,missing_value,NA,4754.701175,1
1598,NumberOfDependents,missing_value,NA,0,1
1600,MonthlyIncome,missing_value,NA,88.44070676,1
1605,MonthlyIncome,missing_value,NA,88.44070676,1
1609,MonthlyIncome,missing_value,NA,88.44070676,1
1611,MonthlyIncome,missing_value,NA,88.44070676,1
1613,MonthlyIncome,missing_value,NA,1877.7427760000005,1
1616,MonthlyIncome,missing_value,NA,88.44070676,1
1633,MonthlyIncome,missing_value,NA,3282.640276,1
1642,MonthlyIncome,missing_value,NA,88.44070676,1
1645,MonthlyIncome,missing_value,NA,1067.153256,1
1646,MonthlyIncome,missing_value,NA,4754.701175,1
1647,MonthlyIncome,missing_value,NA,4754.701175,1
1647,NumberOfDependents,missing_value,NA,0,1
1659,MonthlyIncome,missing_value,NA,1067.153256,1
1662,MonthlyIncome,missing_value,NA,88.44070676,1
1669,MonthlyIncome,missing_value,NA,4016.944069,1
1671,MonthlyIncome,missing_value,NA,1877.7427760000005,1
1672,MonthlyIncome,missing_value,NA,88.44070676,1
1684,MonthlyIncome,missing_value,NA,88.44070676,1
1686,MonthlyIncome,missing_value,NA,2584.266173,1
1688,MonthlyIncome,missing_value,NA,1067.153256,1
1691,MonthlyIncome,missing_value,NA,5376.975414000001,1
1693,MonthlyIncome,missing_value,NA,1067.153256,1
1696,DebtRatio,outliers,2883,18.32604148,0
1700,MonthlyIncome,missing_value,NA,1067.153256,1
1709,MonthlyIncome,missing_value,NA,88.44070676,1
1710,MonthlyIncome,missing_value,NA,88.44070676,1
1718,MonthlyIncome,missing_value,NA,88.44070676,1
1723,MonthlyIncome,missing_value,NA,5376.975414000001,1
1726,MonthlyIncome,missing_value,NA,88.44070676,1
1728,MonthlyIncome,missing_value,NA,88.44070676,1
1730,MonthlyIncome,missing_value,NA,88.44070676,1
1731,MonthlyIncome,missing_value,NA,3282.640276,1
1737,MonthlyIncome,missing_value,NA,1067.153256,1
1760,MonthlyIncome,missing_value,NA,88.44070676,1
1764,MonthlyIncome,missing_value,NA,88.44070676,1
1768,MonthlyIncome,missing_value,NA,88.44070676,1
1769,MonthlyIncome,missing_value,NA,2584.266173,1
1771,MonthlyIncome,outliers,55000,17751.77778,0
1775,MonthlyIncome,missing_value,NA,88.44070676,1
1778,MonthlyIncome,missing_value,NA,4754.701175,1
1778,NumberOfDependents,missing_value,NA,0,1
1781,MonthlyIncome,missing_value,NA,88.44070676,1
1789,MonthlyIncome,missing_value,NA,88.44070676,1
1791,MonthlyIncome,missing_value,NA,88.44070676,1
1792,MonthlyIncome,missing_value,NA,5376.975414000001,1
1792,NumberOfDependents,missing_value,NA,0,1
1801,MonthlyIncome,missing_value,NA,88.44070676,1
1801,NumberOfDependents,missing_value,NA,0,1
1803,MonthlyIncome,missing_value,NA,88.44070676,1
1809,MonthlyIncome,missing_value,NA,88.44070676,1
1809,NumberOfDependents,missing_value,NA,0,1
1816,MonthlyIncome,missing_value,NA,4016.944069,1
1817,MonthlyIncome,missing_value,NA,88.44070676,1
1821,MonthlyIncome,missing_value,NA,88.44070676,1
1824,MonthlyIncome,missing_value,NA,88.44070676,1
1832,MonthlyIncome,missing_value,NA,3282.640276,1
1834,MonthlyIncome,missing_value,NA,88.44070676,1
1837,MonthlyIncome,missing_value,NA,2584.266173,1
1840,MonthlyIncome,missing_value,NA,5376.975414000001,1
1841,MonthlyIncome,missing_value,NA,88.44070676,1
1853,MonthlyIncome,missing_value,NA,1067.153256,1
1857,MonthlyIncome,missing_value,NA,3282.640276,1
1859,MonthlyIncome,missing_value,NA,3282.640276,1
1861,MonthlyIncome,missing_value,NA,88.44070676,1
1871,MonthlyIncome,missing_value,NA,88.44070676,1
1874,MonthlyIncome,missing_value,NA,88.44070676,1
1882,MonthlyIncome,missing_value,NA,3282.640276,1
1883,MonthlyIncome,missing_value,NA,1067.153256,1
1883,NumberOfDependents,missing_value,NA,0,1
1887,DebtRatio,outliers,2599,0.163665729,0
1890,MonthlyIncome,missing_value,NA,88.44070676,1
1891,MonthlyIncome,missing_value,NA,88.44070676,1
1895,MonthlyIncome,missing_value,NA,88.44070676,1
1896,MonthlyIncome,missing_value,NA,4016.944069,1
1896,NumberOfDependents,missing_value,NA,0,1
1897,MonthlyIncome,missing_value,NA,4016.944069,1
1898,MonthlyIncome,missing_value,NA,88.44070676,1
1900,MonthlyIncome,missing_value,NA,3282.640276,1
1901,MonthlyIncome,missing_value,NA,1877.7427760000005,1
1906,MonthlyIncome,missing_value,NA,1877.7427760000005,1
1916,MonthlyIncome,missing_value,NA,88.44070676,1
1917,MonthlyIncome,missing_value,NA,88.44070676,1
1923,MonthlyIncome,missing_value,NA,4754.701175,1
1930,MonthlyIncome,missing_value,NA,88.44070676,1
1934,MonthlyIncome,missing_value,NA,4016.944069,1
1934,NumberOfDependents,missing_value,NA,0,1
1940,MonthlyIncome,missing_value,NA,88.44070676,1
1945,MonthlyIncome,missing_value,NA,88.44070676,1
1945,NumberOfDependents,missing_value,NA,0,1
1947,MonthlyIncome,missing_value,NA,5376.975414000001,1
1947,NumberOfDependents,missing_value,NA,0,1
1950,MonthlyIncome,missing_value,NA,1067.153256,1
1953,MonthlyIncome,missing_value,NA,88.44070676,1
1956,MonthlyIncome,missing_value,NA,88.44070676,1
1957,MonthlyIncome,missing_value,NA,88.44070676,1
1958,MonthlyIncome,missing_value,NA,88.44070676,1
1969,MonthlyIncome,missing_value,NA,88.44070676,1
1974,MonthlyIncome,missing_value,NA,88.44070676,1
1982,MonthlyIncome,missing_value,NA,88.44070676,1
1988,MonthlyIncome,missing_value,NA,4754.701175,1
1989,MonthlyIncome,missing_value,NA,88.44070676,1
1991,RevolvingUtilizationOfUnsecuredLines,outliers,1143,0.32376538,0
1993,MonthlyIncome,missing_value,NA,88.44070676,1
1994,MonthlyIncome,missing_value,NA,4754.701175,1
2001,MonthlyIncome,missing_value,NA,3282.640276,1
2008,MonthlyIncome,missing_value,NA,88.44070676,1
2012,MonthlyIncome,missing_value,NA,88.44070676,1
2013,MonthlyIncome,missing_value,NA,88.44070676,1
2027,MonthlyIncome,missing_value,NA,88.44070676,1
2036,MonthlyIncome,missing_value,NA,88.44070676,1
2037,MonthlyIncome,missing_value,NA,88.44070676,1
2040,MonthlyIncome,missing_value,NA,5376.975414000001,1
2040,NumberOfDependents,missing_value,NA,0,1
2051,MonthlyIncome,missing_value,NA,1067.153256,1
2058,MonthlyIncome,missing_value,NA,1877.7427760000005,1
2061,MonthlyIncome,missing_value,NA,6021.13181,1
2061,NumberOfDependents,missing_value,NA,0,1
2062,MonthlyIncome,missing_value,NA,88.44070676,1
2072,MonthlyIncome,missing_value,NA,88.44070676,1
2074,MonthlyIncome,missing_value,NA,3282.640276,1
2076,MonthlyIncome,missing_value,NA,88.44070676,1
2078,MonthlyIncome,missing_value,NA,88.44070676,1
2082,MonthlyIncome,missing_value,NA,88.44070676,1
2082,NumberOfDependents,missing_value,NA,0,1
2086,MonthlyIncome,missing_value,NA,4754.701175,1
2087,MonthlyIncome,missing_value,NA,88.44070676,1
2091,MonthlyIncome,missing_value,NA,88.44070676,1
2094,MonthlyIncome,missing_value,NA,1067.153256,1
2098,MonthlyIncome,missing_value,NA,88.44070676,1
2110,MonthlyIncome,missing_value,NA,88.44070676,1
2111,MonthlyIncome,missing_value,NA,88.44070676,1
2113,MonthlyIncome,missing_value,NA,5376.975414000001,1
2117,MonthlyIncome,missing_value,NA,88.44070676,1
2119,MonthlyIncome,missing_value,NA,1067.153256,1
2124,MonthlyIncome,missing_value,NA,88.44070676,1
2125,MonthlyIncome,missing_value,NA,2584.266173,1
2130,MonthlyIncome,missing_value,NA,88.44070676,1
2134,MonthlyIncome,missing_value,NA,3282.640276,1
2140,MonthlyIncome,missing_value,NA,88.44070676,1
2142,MonthlyIncome,missing_value,NA,1067.153256,1
2149,MonthlyIncome,missing_value,NA,88.44070676,1
2160,MonthlyIncome,missing_value,NA,88.44070676,1
